Time,Time (microseconds),Computer,Reason,Tag(s),Action,Rank,Direction,Interface,Frame Type,Protocol,Flags,Source IP,Source MAC,Source Port,Destination IP,Destination MAC,Destination Port,Packet Size,Repeat Count,End Time,Flow,Status,Note,Data Flags,Data Index,Data,Event Origin
"April 9, 2018 15:15:40",1523283340007415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,46306,129.12.44.154,FA:16:3E:68:2D:73,2806,62,1,,Connection Flow,123,,8,27405,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB4E20AF6E06F9E220000000070021000F0BE0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340007413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3118,129.12.44.154,FA:16:3E:68:2D:73,2700,62,1,,Connection Flow,123,,8,27403,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A0C2E0A8CB6329AEC0000000070021000C7500000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340007414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,14568,129.12.44.154,FA:16:3E:68:2D:73,2753,62,1,,Connection Flow,123,,8,27404,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A38E80AC163ABF5570000000070021000927D0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340003413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,54983,129.12.44.154,FA:16:3E:68:2D:73,2541,62,1,,Connection Flow,123,,8,27400,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AD6C709EDBC35A4F70000000070021000ED470000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340003414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47548,129.12.44.154,FA:16:3E:68:2D:73,2594,62,1,,Connection Flow,123,,8,27401,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB9BC0A22CBA3197F000000007002100086280000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283340003415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,3527,129.12.44.154,FA:16:3E:68:2D:73,2647,62,1,,Connection Flow,123,,8,27402,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A0DC70A57BDB6C3C1000000007002100095930000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283339999413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,56534,129.12.44.154,FA:16:3E:68:2D:73,2329,62,1,,Connection Flow,123,,8,27396,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ADCD609192F7927850000000070021000F23B0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283339999416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,25408,129.12.44.154,FA:16:3E:68:2D:73,2488,62,1,,Connection Flow,123,,8,27399,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A634009B8C6D105E40000000070021000F57B0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283339999414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,23997,129.12.44.154,FA:16:3E:68:2D:73,2382,62,1,,Connection Flow,123,,8,27397,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A5DBD094EE607749A00000000700210006D7C0000020405B401010402,Agent
"April 9, 2018 15:15:40",1523283339999415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13545,129.12.44.154,FA:16:3E:68:2D:73,2435,62,1,,Connection Flow,123,,8,27398,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A34E909832B8C9B41000000007002100029F00000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339995414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,49002,129.12.44.154,FA:16:3E:68:2D:73,2117,62,1,,Connection Flow,123,,8,27393,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ABF6A0845398ED51A000000007002100058D10000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339995413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44143,129.12.44.154,FA:16:3E:68:2D:73,2064,62,1,,Connection Flow,123,,8,27392,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AAC6F0810771D47600000000070021000BC2C0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339995416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,24853,129.12.44.154,FA:16:3E:68:2D:73,2223,62,1,,Connection Flow,123,,8,27395,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A611508AF085294C70000000070021000284C0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339995415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1359,129.12.44.154,FA:16:3E:68:2D:73,2170,62,1,,Connection Flow,123,,8,27394,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A054F087A902AF52200000000700210009C130000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339991413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,58646,129.12.44.154,FA:16:3E:68:2D:73,1905,62,1,,Connection Flow,123,,8,27389,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AE51607710466E0B600000000700210005D850000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339991414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,21389,129.12.44.154,FA:16:3E:68:2D:73,1958,62,1,,Connection Flow,123,,8,27390,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A538D07A6F55AFE200000000070021000E07A0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339991415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,19768,129.12.44.154,FA:16:3E:68:2D:73,2011,62,1,,Connection Flow,123,,8,27391,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A4D3807DBF5AA771200000000700210006D590000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339987416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38952,129.12.44.154,FA:16:3E:68:2D:73,1852,62,1,,Connection Flow,123,,8,27388,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A9828073CFC85ABCD0000000070021000E7710000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339987415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,33404,129.12.44.154,FA:16:3E:68:2D:73,1799,62,1,,Connection Flow,123,,8,27387,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A827C070775E6BB78000000007002100074470000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339987413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,25635,129.12.44.154,FA:16:3E:68:2D:73,1693,62,1,,Connection Flow,123,,8,27385,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A6423069DF67AFF0F0000000070021000CEDE0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339987414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,23220,129.12.44.154,FA:16:3E:68:2D:73,1746,62,1,,Connection Flow,123,,8,27386,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A5AB406D26C3B5C98000000007002100004D00000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339983416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,5844,129.12.44.154,FA:16:3E:68:2D:73,1640,62,1,,Connection Flow,123,,8,27384,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A16D4066873CCF76E0000000070021000A6B20000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339983413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,40614,129.12.44.154,FA:16:3E:68:2D:73,1481,62,1,,Connection Flow,123,,8,27381,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A9EA605C974C0703A0000000070021000A5BF0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339983414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,38048,129.12.44.154,FA:16:3E:68:2D:73,1534,62,1,,Connection Flow,123,,8,27382,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A94A005FE6C7F54380000000070021000D3D30000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339983415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,24447,129.12.44.154,FA:16:3E:68:2D:73,1587,62,1,,Connection Flow,123,,8,27383,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A5F7F0633785AD828000000007002100078F40000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339979415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,57331,129.12.44.154,FA:16:3E:68:2D:73,1428,62,1,,Connection Flow,123,,8,27380,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ADFF30594E1CE1BE600000000700210004BED0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339979413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,54353,129.12.44.154,FA:16:3E:68:2D:73,1322,62,1,,Connection Flow,123,,8,27378,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AD451052A22F2A6A800000000700210008C130000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339979414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,40367,129.12.44.154,FA:16:3E:68:2D:73,1375,62,1,,Connection Flow,123,,8,27379,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A9DAF055F2F854F1D00000000700210000D790000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339975416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,63768,129.12.44.154,FA:16:3E:68:2D:73,1269,62,1,,Connection Flow,123,,8,27377,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF91804F51D036FD90000000070021000A43F0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339975413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,54759,129.12.44.154,FA:16:3E:68:2D:73,1057,62,1,,Connection Flow,123,,8,27374,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AD5E704214BE3BE8500000000700210004AB80000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339975414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,28542,129.12.44.154,FA:16:3E:68:2D:73,1110,62,1,,Connection Flow,123,,8,27375,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A6F7E0456D3F530800000000070021000B6DF0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339975415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,20963,129.12.44.154,FA:16:3E:68:2D:73,1216,62,1,,Connection Flow,123,,8,27376,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A51E304C07549FC4F000000007002100066ED0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339971415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,63772,129.12.44.154,FA:16:3E:68:2D:73,686,62,1,,Connection Flow,123,,8,27372,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF91C02AE622F2CEC0000000070021000A4430000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339971414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,40211,129.12.44.154,FA:16:3E:68:2D:73,633,62,1,,Connection Flow,123,,8,27371,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A9D1302794572C60A000000007002100084200000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339971413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,21437,129.12.44.154,FA:16:3E:68:2D:73,580,62,1,,Connection Flow,123,,8,27370,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A53BD024441BF178100000000700210007FE80000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339971416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,1695,129.12.44.154,FA:16:3E:68:2D:73,898,62,1,,Connection Flow,123,,8,27373,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A069F0382EDEC9E49000000007002100098D20000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339967415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,45483,129.12.44.154,FA:16:3E:68:2D:73,527,62,1,,Connection Flow,123,,8,27369,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB1AB020F77E944340000000070021000BF510000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339967413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,42843,129.12.44.154,FA:16:3E:68:2D:73,421,62,1,,Connection Flow,123,,8,27367,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AA75B01A5C709A968000000007002100015B70000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339967414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,13866,129.12.44.154,FA:16:3E:68:2D:73,474,62,1,,Connection Flow,123,,8,27368,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A362A01DA0FF9D86D00000000700210000EBF0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339963414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,50567,129.12.44.154,FA:16:3E:68:2D:73,262,62,1,,Connection Flow,123,,8,27364,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AC587010604FCEEF7000000007002100074A80000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339963415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47718,129.12.44.154,FA:16:3E:68:2D:73,315,62,1,,Connection Flow,123,,8,27365,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ABA66013B6C30740E000000007002100093490000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339963413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,2867,129.12.44.154,FA:16:3E:68:2D:73,209,62,1,,Connection Flow,123,,8,27363,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A0B3300D12F050C4F0000000070021000E7D10000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339963416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11264,129.12.44.154,FA:16:3E:68:2D:73,368,62,1,,Connection Flow,123,,8,27366,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A2C000170415B729100000000700210004DCD0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339959415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,7679,129.12.44.154,FA:16:3E:68:2D:73,103,62,1,,Connection Flow,123,,8,27361,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A1DFF006764ED59AB0000000070021000522B0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339959414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,53990,129.12.44.154,FA:16:3E:68:2D:73,50,62,1,,Connection Flow,123,,8,27360,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AD2E600328832877600000000700210004C680000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339959416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,51387,129.12.44.154,FA:16:3E:68:2D:73,156,62,1,,Connection Flow,123,,8,27362,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AC8BB009CC3D17EA50000000070021000235B0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339959413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,29600,129.12.44.154,FA:16:3E:68:2D:73,50004,62,1,,Connection Flow,123,,8,27359,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A73A0C354904361A40000000070021000064D0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339955415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,47509,129.12.44.154,FA:16:3E:68:2D:73,44333,62,1,,Connection Flow,123,,8,27358,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AB995AD2D390A571E0000000070021000383E0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339955414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,20090,129.12.44.154,FA:16:3E:68:2D:73,34952,62,1,,Connection Flow,123,,8,27357,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A4E7A888895170C080000000070021000B7070000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339955413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,11920,129.12.44.154,FA:16:3E:68:2D:73,32779,62,1,,Connection Flow,123,,8,27356,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A2E90800B7B9E3E0F0000000070021000C6E00000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339951416,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,61967,129.12.44.154,FA:16:3E:68:2D:73,27002,62,1,,Connection Flow,123,,8,27355,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AF20F697A665296680000000070021000D6E40000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339951414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,61187,129.12.44.154,FA:16:3E:68:2D:73,21490,62,1,,Connection Flow,123,,8,27353,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AEF0353F235DBB76B0000000070021000FEEC0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339951413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,43857,129.12.44.154,FA:16:3E:68:2D:73,12321,62,1,,Connection Flow,123,,8,27352,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AAB513021C374E4AD0000000070021000AB940000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339951415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,22419,129.12.44.154,FA:16:3E:68:2D:73,26260,62,1,,Connection Flow,123,,8,27354,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A5793669467FB37B40000000070021000D1520000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339947413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,51738,129.12.44.154,FA:16:3E:68:2D:73,11367,62,1,,Connection Flow,123,,8,27349,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9ACA1A2C67A45FAF780000000070021000E4CF0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339947414,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,51083,129.12.44.154,FA:16:3E:68:2D:73,12003,62,1,,Connection Flow,123,,8,27350,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AC78B2EE322FA792300000000700210009C9D0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339947415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,36910,129.12.44.154,FA:16:3E:68:2D:73,12109,62,1,,Connection Flow,123,,8,27351,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A902E2F4DB201C2DD0000000070021000FACE0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339943413,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,8607,129.12.44.154,FA:16:3E:68:2D:73,7392,62,1,,Connection Flow,123,,8,27345,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9A219F1CE0144B36620000000070021000A5FD0000020405B401010402,Agent
"April 9, 2018 15:15:39",1523283339943415,cscloud2c9a.kent.ac.uk,Out Of Allowed Policy,,Deny,50,Incoming,FA:16:3E:68:2D:73,IP,TCP,SYN DF=1,129.12.21.67,F8:66:F2:43:82:46,44942,129.12.44.154,FA:16:3E:68:2D:73,8081,62,1,,Connection Flow,123,,8,27347,FA163E682D73F866F2438246080045000030000040003D06F9D2810C1543810C2C9AAF8E1F91C8007F82000000007002100018870000020405B401010402,Agent
